runtime,node,benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,num_elements_uncomplete,chunk_size,grain_size,num_blocks,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1)),L1cache,L2cache,L3cache,cache_line,set_associativity,datatype,cost,simd_size,execution_time,num_tasks,mflops
openmp,marvin,dmatdmatadd,1200,8,4,64,256,192,9,2304,5700,633.3333333333334,2304,712.5,90.47619047619048,32768,262144,20971520,8,512,8,864.0,4,1004.3451878613724,634.0,1433.77
openmp,marvin,dmatdmatadd,1380,8,4,64,256,144,9,2304,7590,843.3333333333334,2304,948.75,120.47619047619048,32768,262144,20971520,8,512,8,864.0,4,1737.0999078727732,844.0,1096.31
openmp,marvin,dmatdmatadd,1587,8,4,64,256,204,9,2304,9925,1102.7777777777778,2304,1240.625,157.53968253968253,32768,262144,20971520,8,512,8,864.0,4,2785.8879676530214,1103.0,905.185
openmp,marvin,dmatdmatadd,200,8,4,64,256,32,10,2112,200,20.0,2560,25.0,2.857142857142857,32768,262144,20971520,8,512,8,960.0,4,13.771543858924305,20.0,2904.54
openmp,marvin,dmatdmatadd,230,8,4,64,256,152,10,2352,232,23.2,2560,29.0,3.3142857142857145,32768,262144,20971520,8,512,8,960.0,4,17.218170185540625,24.0,3126.0
openmp,marvin,dmatdmatadd,264,8,4,64,256,32,10,2112,330,33.0,2560,41.25,4.714285714285714,32768,262144,20971520,8,512,8,960.0,4,22.32465173786728,33.0,3121.93
openmp,marvin,dmatdmatadd,300,8,4,64,256,176,10,2400,375,37.5,2560,46.875,5.357142857142857,32768,262144,20971520,8,512,8,960.0,4,27.454341904172143,38.0,3278.17
openmp,marvin,dmatdmatadd,345,8,4,64,256,100,10,2404,522,52.2,2560,65.25,7.457142857142857,32768,262144,20971520,8,512,8,960.0,4,38.91041582326066,53.0,3112.38
openmp,marvin,dmatdmatadd,396,8,4,64,256,48,10,2352,693,69.3,2560,86.625,9.9,32768,262144,20971520,8,512,8,960.0,4,50.06496927129061,70.0,3132.25
openmp,marvin,dmatdmatadd,455,8,4,64,256,28,10,2332,912,91.2,2560,114.0,13.028571428571428,32768,262144,20971520,8,512,8,960.0,4,65.1355110325903,92.0,3192.36
openmp,marvin,dmatdmatadd,523,8,4,64,256,44,10,2348,1179,117.9,2560,147.375,16.84285714285714,32768,262144,20971520,8,512,8,960.0,4,83.89994683224045,118.0,3272.66
openmp,marvin,dmatdmatadd,600,8,4,64,256,96,10,2400,1500,150.0,2560,187.5,21.428571428571427,32768,262144,20971520,8,512,8,960.0,4,97.79340057535117,150.0,3681.23
openmp,marvin,dmatdmatadd,690,8,4,64,256,200,10,2560,1903,190.3,2560,237.875,27.185714285714287,32768,262144,20971520,8,512,8,960.0,4,146.28546291572604,191.0,3273.49
openmp,marvin,dmatdmatadd,793,8,4,64,256,100,10,2560,2587,258.7,2560,323.375,36.957142857142856,32768,262144,20971520,8,512,8,960.0,4,195.60396137413252,259.0,3239.28
openmp,marvin,dmatdmatadd,912,8,4,64,256,64,10,2560,3420,342.0,2560,427.5,48.857142857142854,32768,262144,20971520,8,512,8,960.0,4,292.22655934341213,342.0,2846.23
openmp,marvin,dmatdmatadd,1048,8,4,64,256,96,10,2560,4454,445.4,2560,556.75,63.628571428571426,32768,262144,20971520,8,512,8,960.0,4,528.4982869461447,446.0,2078.16
openmp,marvin,dmatdmatadd,1200,8,4,64,256,192,10,2560,5700,570.0,2560,712.5,81.42857142857143,32768,262144,20971520,8,512,8,960.0,4,996.0021580046757,570.0,1445.78
openmp,marvin,dmatdmatadd,1380,8,4,64,256,144,10,2560,7590,759.0,2560,948.75,108.42857142857143,32768,262144,20971520,8,512,8,960.0,4,1717.2536925823729,759.0,1108.98
openmp,marvin,dmatdmatadd,1587,8,4,64,256,204,10,2560,9925,992.5,2560,1240.625,141.78571428571428,32768,262144,20971520,8,512,8,960.0,4,2839.888149752301,993.0,887.973
openmp,marvin,dmatdmatadd,200,8,4,64,256,32,20,4000,200,10.0,5120,25.0,1.4285714285714286,32768,262144,20971520,8,512,8,1920.0,4,14.681323521315445,10.0,2724.55
openmp,marvin,dmatdmatadd,230,8,4,64,256,152,20,4600,232,11.6,5120,29.0,1.6571428571428573,32768,262144,20971520,8,512,8,1920.0,4,16.496766481748246,12.0,3262.7
openmp,marvin,dmatdmatadd,264,8,4,64,256,32,20,4224,330,16.5,5120,41.25,2.357142857142857,32768,262144,20971520,8,512,8,1920.0,4,20.39761536142727,17.0,3416.87
openmp,marvin,dmatdmatadd,300,8,4,64,256,176,20,4800,375,18.75,5120,46.875,2.6785714285714284,32768,262144,20971520,8,512,8,1920.0,4,26.352698662746946,19.0,3415.21
openmp,marvin,dmatdmatadd,345,8,4,64,256,100,20,4652,522,26.1,5120,65.25,3.7285714285714286,32768,262144,20971520,8,512,8,1920.0,4,36.09173136241041,27.0,3355.45
openmp,marvin,dmatdmatadd,396,8,4,64,256,48,20,4704,693,34.65,5120,86.625,4.95,32768,262144,20971520,8,512,8,1920.0,4,44.99354431469314,35.0,3485.3
openmp,marvin,dmatdmatadd,455,8,4,64,256,28,20,4664,912,45.6,5120,114.0,6.514285714285714,32768,262144,20971520,8,512,8,1920.0,4,57.35643375913365,46.0,3625.33
openmp,marvin,dmatdmatadd,523,8,4,64,256,44,20,4696,1179,58.95,5120,147.375,8.42142857142857,32768,262144,20971520,8,512,8,1920.0,4,77.36845367912673,59.0,3548.94
openmp,marvin,dmatdmatadd,600,8,4,64,256,96,20,4800,1500,75.0,5120,187.5,10.714285714285714,32768,262144,20971520,8,512,8,1920.0,4,93.76001083449013,75.0,3839.59
openmp,marvin,dmatdmatadd,690,8,4,64,256,200,20,5064,1903,95.15,5120,237.875,13.592857142857143,32768,262144,20971520,8,512,8,1920.0,4,131.0846434114681,96.0,3653.09
openmp,marvin,dmatdmatadd,793,8,4,64,256,100,20,4964,2587,129.35,5120,323.375,18.478571428571428,32768,262144,20971520,8,512,8,1920.0,4,179.11406360424027,130.0,3537.5
openmp,marvin,dmatdmatadd,912,8,4,64,256,64,20,4928,3420,171.0,5120,427.5,24.428571428571427,32768,262144,20971520,8,512,8,1920.0,4,261.85362536480324,171.0,3176.37
openmp,marvin,dmatdmatadd,1048,8,4,64,256,96,20,4960,4454,222.7,5120,556.75,31.814285714285713,32768,262144,20971520,8,512,8,1920.0,4,483.76190350344,223.0,2270.34
openmp,marvin,dmatdmatadd,1200,8,4,64,256,192,20,5056,5700,285.0,5120,712.5,40.714285714285715,32768,262144,20971520,8,512,8,1920.0,4,904.488524301848,285.0,1592.06
openmp,marvin,dmatdmatadd,1380,8,4,64,256,144,20,5120,7590,379.5,5120,948.75,54.214285714285715,32768,262144,20971520,8,512,8,1920.0,4,1607.3327594064922,380.0,1184.82
openmp,marvin,dmatdmatadd,1587,8,4,64,256,204,20,5120,9925,496.25,5120,1240.625,70.89285714285714,32768,262144,20971520,8,512,8,1920.0,4,2692.4392644901463,497.0,936.602
openmp,marvin,dmatdmatadd,200,8,4,64,256,32,30,6112,200,6.666666666666667,7680,25.0,0.9523809523809523,32768,262144,20971520,8,512,8,2880.0,4,12.384284343168519,7.0,3229.9
openmp,marvin,dmatdmatadd,230,8,4,64,256,152,30,6952,232,7.733333333333333,7680,29.0,1.1047619047619048,32768,262144,20971520,8,512,8,2880.0,4,16.269137183187993,8.0,3308.35
openmp,marvin,dmatdmatadd,264,8,4,64,256,32,30,6336,330,11.0,7680,41.25,1.5714285714285714,32768,262144,20971520,8,512,8,2880.0,4,22.294230357080025,11.0,3126.19
openmp,marvin,dmatdmatadd,300,8,4,64,256,176,30,7200,375,12.5,7680,46.875,1.7857142857142858,32768,262144,20971520,8,512,8,2880.0,4,27.525461051472615,13.0,3269.7
openmp,marvin,dmatdmatadd,345,8,4,64,256,100,30,6900,522,17.4,7680,65.25,2.4857142857142858,32768,262144,20971520,8,512,8,2880.0,4,35.69230769230769,18.0,3393.0
openmp,marvin,dmatdmatadd,396,8,4,64,256,48,30,6848,693,23.1,7680,86.625,3.3,32768,262144,20971520,8,512,8,2880.0,4,45.352166443977865,24.0,3457.74
openmp,marvin,dmatdmatadd,455,8,4,64,256,28,30,6996,912,30.4,7680,114.0,4.3428571428571425,32768,262144,20971520,8,512,8,2880.0,4,59.45139210539859,31.0,3497.58
openmp,marvin,dmatdmatadd,523,8,4,64,256,44,30,7044,1179,39.3,7680,147.375,5.614285714285714,32768,262144,20971520,8,512,8,2880.0,4,73.28475725304935,40.0,3746.7
openmp,marvin,dmatdmatadd,600,8,4,64,256,96,30,7200,1500,50.0,7680,187.5,7.142857142857143,32768,262144,20971520,8,512,8,2880.0,4,91.52992265721535,50.0,3933.14
openmp,marvin,dmatdmatadd,690,8,4,64,256,200,30,7568,1903,63.43333333333333,7680,237.875,9.061904761904762,32768,262144,20971520,8,512,8,2880.0,4,127.05400400108252,64.0,3768.98
openmp,marvin,dmatdmatadd,793,8,4,64,256,100,30,7368,2587,86.23333333333333,7680,323.375,12.31904761904762,32768,262144,20971520,8,512,8,2880.0,4,172.8343739685709,87.0,3666.03
openmp,marvin,dmatdmatadd,912,8,4,64,256,64,30,7296,3420,114.0,7680,427.5,16.285714285714285,32768,262144,20971520,8,512,8,2880.0,4,246.57563486087312,114.0,3373.18
openmp,marvin,dmatdmatadd,1048,8,4,64,256,96,30,7520,4454,148.46666666666667,7680,556.75,21.20952380952381,32768,262144,20971520,8,512,8,2880.0,4,444.64848889698584,149.0,2470.05
openmp,marvin,dmatdmatadd,1200,8,4,64,256,192,30,7616,5700,190.0,7680,712.5,27.142857142857142,32768,262144,20971520,8,512,8,2880.0,4,857.2398068829214,190.0,1679.81
openmp,marvin,dmatdmatadd,1380,8,4,64,256,144,30,7568,7590,253.0,7680,948.75,36.142857142857146,32768,262144,20971520,8,512,8,2880.0,4,1560.663798401967,253.0,1220.25
openmp,marvin,dmatdmatadd,1587,8,4,64,256,204,30,7628,9925,330.8333333333333,7680,1240.625,47.26190476190476,32768,262144,20971520,8,512,8,2880.0,4,2639.7431589481407,331.0,955.299
openmp,marvin,dmatdmatadd,200,8,4,64,256,32,40,8000,200,5.0,10240,25.0,0.7142857142857143,32768,262144,20971520,8,512,8,3840.0,4,17.118963960301123,5.0,2336.59
openmp,marvin,dmatdmatadd,230,8,4,64,256,152,40,9200,232,5.8,10240,29.0,0.8285714285714286,32768,262144,20971520,8,512,8,3840.0,4,19.551106251748102,6.0,2752.99
openmp,marvin,dmatdmatadd,264,8,4,64,256,32,40,8448,330,8.25,10240,41.25,1.1785714285714286,32768,262144,20971520,8,512,8,3840.0,4,20.271543750654427,9.0,3438.12
openmp,marvin,dmatdmatadd,300,8,4,64,256,176,40,9600,375,9.375,10240,46.875,1.3392857142857142,32768,262144,20971520,8,512,8,3840.0,4,28.848742835895532,10.0,3119.72
openmp,marvin,dmatdmatadd,345,8,4,64,256,100,40,9304,522,13.05,10240,65.25,1.8642857142857143,32768,262144,20971520,8,512,8,3840.0,4,38.04760348857667,14.0,3182.96
openmp,marvin,dmatdmatadd,396,8,4,64,256,48,40,9200,693,17.325,10240,86.625,2.475,32768,262144,20971520,8,512,8,3840.0,4,43.99135972171572,18.0,3564.7
openmp,marvin,dmatdmatadd,455,8,4,64,256,28,40,9100,912,22.8,10240,114.0,3.257142857142857,32768,262144,20971520,8,512,8,3840.0,4,55.05933940231638,23.0,3776.58
openmp,marvin,dmatdmatadd,523,8,4,64,256,44,40,9392,1179,29.475,10240,147.375,4.210714285714285,32768,262144,20971520,8,512,8,3840.0,4,71.3746143068441,30.0,3846.97
openmp,marvin,dmatdmatadd,600,8,4,64,256,96,40,9600,1500,37.5,10240,187.5,5.357142857142857,32768,262144,20971520,8,512,8,3840.0,4,90.27511340811122,38.0,3987.81
openmp,marvin,dmatdmatadd,690,8,4,64,256,200,40,10072,1903,47.575,10240,237.875,6.796428571428572,32768,262144,20971520,8,512,8,3840.0,4,118.55681078257338,48.0,4039.11
openmp,marvin,dmatdmatadd,793,8,4,64,256,100,40,9772,2587,64.675,10240,323.375,9.239285714285714,32768,262144,20971520,8,512,8,3840.0,4,172.44536374275373,65.0,3674.3
openmp,marvin,dmatdmatadd,912,8,4,64,256,64,40,9856,3420,85.5,10240,427.5,12.214285714285714,32768,262144,20971520,8,512,8,3840.0,4,246.49452181051421,86.0,3374.29
openmp,marvin,dmatdmatadd,1048,8,4,64,256,96,40,9920,4454,111.35,10240,556.75,15.907142857142857,32768,262144,20971520,8,512,8,3840.0,4,432.9281175598757,112.0,2536.92
openmp,marvin,dmatdmatadd,1200,8,4,64,256,192,40,10112,5700,142.5,10240,712.5,20.357142857142858,32768,262144,20971520,8,512,8,3840.0,4,808.1034821403518,143.0,1781.95
openmp,marvin,dmatdmatadd,1380,8,4,64,256,144,40,10128,7590,189.75,10240,948.75,27.107142857142858,32768,262144,20971520,8,512,8,3840.0,4,1506.2404100162933,190.0,1264.34
openmp,marvin,dmatdmatadd,1587,8,4,64,256,204,40,10188,9925,248.125,10240,1240.625,35.44642857142857,32768,262144,20971520,8,512,8,3840.0,4,2530.507146247455,249.0,996.537
openmp,marvin,dmatdmatadd,200,8,4,64,256,32,50,10112,200,4.0,12800,25.0,0.5714285714285714,32768,262144,20971520,8,512,8,4800.0,4,16.851116175807697,4.0,2373.73
openmp,marvin,dmatdmatadd,230,8,4,64,256,152,50,11552,232,4.64,12800,29.0,0.6628571428571428,32768,262144,20971520,8,512,8,4800.0,4,22.244907237116724,5.0,2419.61
openmp,marvin,dmatdmatadd,264,8,4,64,256,32,50,10560,330,6.6,12800,41.25,0.9428571428571428,32768,262144,20971520,8,512,8,4800.0,4,24.19017274232343,7.0,2881.17
openmp,marvin,dmatdmatadd,300,8,4,64,256,176,50,12000,375,7.5,12800,46.875,1.0714285714285714,32768,262144,20971520,8,512,8,4800.0,4,25.602002645540274,8.0,3515.35
openmp,marvin,dmatdmatadd,345,8,4,64,256,100,50,11552,522,10.44,12800,65.25,1.4914285714285713,32768,262144,20971520,8,512,8,4800.0,4,37.34020707559677,11.0,3243.26
openmp,marvin,dmatdmatadd,396,8,4,64,256,48,50,11344,693,13.86,12800,86.625,1.98,32768,262144,20971520,8,512,8,4800.0,4,45.357544694894614,14.0,3457.33
openmp,marvin,dmatdmatadd,455,8,4,64,256,28,50,11432,912,18.24,12800,114.0,2.605714285714286,32768,262144,20971520,8,512,8,4800.0,4,56.633774468282134,19.0,3671.59
openmp,marvin,dmatdmatadd,523,8,4,64,256,44,50,11740,1179,23.58,12800,147.375,3.3685714285714288,32768,262144,20971520,8,512,8,4800.0,4,70.80697610249084,24.0,3877.81
openmp,marvin,dmatdmatadd,600,8,4,64,256,96,50,12000,1500,30.0,12800,187.5,4.285714285714286,32768,262144,20971520,8,512,8,4800.0,4,89.47722928788554,30.0,4023.37
openmp,marvin,dmatdmatadd,690,8,4,64,256,200,50,12576,1903,38.06,12800,237.875,5.437142857142857,32768,262144,20971520,8,512,8,4800.0,4,118.26576604388683,39.0,4049.05
openmp,marvin,dmatdmatadd,793,8,4,64,256,100,50,12332,2587,51.74,12800,323.375,7.3914285714285715,32768,262144,20971520,8,512,8,4800.0,4,173.13757476889614,52.0,3659.61
openmp,marvin,dmatdmatadd,912,8,4,64,256,64,50,12224,3420,68.4,12800,427.5,9.771428571428572,32768,262144,20971520,8,512,8,4800.0,4,241.26354261845714,69.0,3447.45
openmp,marvin,dmatdmatadd,1048,8,4,64,256,96,50,12480,4454,89.08,12800,556.75,12.725714285714286,32768,262144,20971520,8,512,8,4800.0,4,410.1317062059128,90.0,2677.93
openmp,marvin,dmatdmatadd,1200,8,4,64,256,192,50,12672,5700,114.0,12800,712.5,16.285714285714285,32768,262144,20971520,8,512,8,4800.0,4,817.2438451322913,114.0,1762.02
openmp,marvin,dmatdmatadd,1380,8,4,64,256,144,50,12576,7590,151.8,12800,948.75,21.685714285714287,32768,262144,20971520,8,512,8,4800.0,4,1455.5515641599854,152.0,1308.37
openmp,marvin,dmatdmatadd,1587,8,4,64,256,204,50,12696,9925,198.5,12800,1240.625,28.357142857142858,32768,262144,20971520,8,512,8,4800.0,4,2387.0657503644384,199.0,1056.42
openmp,marvin,dmatdmatadd,200,8,4,64,256,32,60,12000,200,3.3333333333333335,15360,25.0,0.47619047619047616,32768,262144,20971520,8,512,8,5760.0,4,18.645323985810908,4.0,2145.31
openmp,marvin,dmatdmatadd,230,8,4,64,256,152,60,13800,232,3.8666666666666667,15360,29.0,0.5523809523809524,32768,262144,20971520,8,512,8,5760.0,4,26.73899867854978,4.0,2012.94
openmp,marvin,dmatdmatadd,264,8,4,64,256,32,60,12672,330,5.5,15360,41.25,0.7857142857142857,32768,262144,20971520,8,512,8,5760.0,4,25.955705182873466,6.0,2685.19
openmp,marvin,dmatdmatadd,300,8,4,64,256,176,60,14400,375,6.25,15360,46.875,0.8928571428571429,32768,262144,20971520,8,512,8,5760.0,4,26.37965600928564,7.0,3411.72
openmp,marvin,dmatdmatadd,345,8,4,64,256,100,60,13800,522,8.7,15360,65.25,1.2428571428571429,32768,262144,20971520,8,512,8,5760.0,4,36.51813633992407,9.0,3316.27
openmp,marvin,dmatdmatadd,396,8,4,64,256,48,60,13696,693,11.55,15360,86.625,1.65,32768,262144,20971520,8,512,8,5760.0,4,46.90203022001029,12.0,3343.48
openmp,marvin,dmatdmatadd,455,8,4,64,256,28,60,13764,912,15.2,15360,114.0,2.1714285714285713,32768,262144,20971520,8,512,8,5760.0,4,56.8050440920962,16.0,3660.52
openmp,marvin,dmatdmatadd,523,8,4,64,256,44,60,14088,1179,19.65,15360,147.375,2.807142857142857,32768,262144,20971520,8,512,8,5760.0,4,70.78306420012787,20.0,3879.12
openmp,marvin,dmatdmatadd,600,8,4,64,256,96,60,14400,1500,25.0,15360,187.5,3.5714285714285716,32768,262144,20971520,8,512,8,5760.0,4,88.90052278446316,25.0,4049.47
openmp,marvin,dmatdmatadd,690,8,4,64,256,200,60,15080,1903,31.716666666666665,15360,237.875,4.530952380952381,32768,262144,20971520,8,512,8,5760.0,4,119.87933559474784,32.0,3994.55
openmp,marvin,dmatdmatadd,793,8,4,64,256,100,60,14736,2587,43.11666666666667,15360,323.375,6.15952380952381,32768,262144,20971520,8,512,8,5760.0,4,168.91561896840378,44.0,3751.08
openmp,marvin,dmatdmatadd,912,8,4,64,256,64,60,14592,3420,57.0,15360,427.5,8.142857142857142,32768,262144,20971520,8,512,8,5760.0,4,230.9707087873638,57.0,3601.08
openmp,marvin,dmatdmatadd,1048,8,4,64,256,96,60,14880,4454,74.23333333333333,15360,556.75,10.604761904761904,32768,262144,20971520,8,512,8,5760.0,4,407.70944079826563,75.0,2693.84
openmp,marvin,dmatdmatadd,1200,8,4,64,256,192,60,15168,5700,95.0,15360,712.5,13.571428571428571,32768,262144,20971520,8,512,8,5760.0,4,792.0095041140494,95.0,1818.16
openmp,marvin,dmatdmatadd,1380,8,4,64,256,144,60,15136,7590,126.5,15360,948.75,18.071428571428573,32768,262144,20971520,8,512,8,5760.0,4,1886.81488526929,127.0,1009.32
openmp,marvin,dmatdmatadd,1587,8,4,64,256,204,60,15256,9925,165.41666666666666,15360,1240.625,23.63095238095238,32768,262144,20971520,8,512,8,5760.0,4,2569.6761695913883,166.0,981.347
openmp,marvin,dmatdmatadd,200,8,4,64,256,32,70,14112,200,2.857142857142857,17920,25.0,0.40816326530612246,32768,262144,20971520,8,512,8,6720.0,4,20.573697556359072,3.0,1944.23
openmp,marvin,dmatdmatadd,230,8,4,64,256,152,70,16152,232,3.3142857142857145,17920,29.0,0.47346938775510206,32768,262144,20971520,8,512,8,6720.0,4,28.40541467662348,4.0,1894.85
openmp,marvin,dmatdmatadd,264,8,4,64,256,32,70,14784,330,4.714285714285714,17920,41.25,0.673469387755102,32768,262144,20971520,8,512,8,6720.0,4,29.531702852494025,5.0,2360.04
openmp,marvin,dmatdmatadd,300,8,4,64,256,176,70,16800,375,5.357142857142857,17920,46.875,0.7653061224489796,32768,262144,20971520,8,512,8,6720.0,4,33.886945618982715,6.0,2655.89
openmp,marvin,dmatdmatadd,345,8,4,64,256,100,70,16204,522,7.457142857142857,17920,65.25,1.0653061224489795,32768,262144,20971520,8,512,8,6720.0,4,37.6273493013848,8.0,3218.51
openmp,marvin,dmatdmatadd,396,8,4,64,256,48,70,15840,693,9.9,17920,86.625,1.4142857142857144,32768,262144,20971520,8,512,8,6720.0,4,47.188110290953624,10.0,3323.21
openmp,marvin,dmatdmatadd,455,8,4,64,256,28,70,16096,912,13.028571428571428,17920,114.0,1.8612244897959183,32768,262144,20971520,8,512,8,6720.0,4,58.41489588834826,14.0,3559.64
openmp,marvin,dmatdmatadd,523,8,4,64,256,44,70,16436,1179,16.84285714285714,17920,147.375,2.406122448979592,32768,262144,20971520,8,512,8,6720.0,4,70.562053005831,17.0,3891.27
openmp,marvin,dmatdmatadd,600,8,4,64,256,96,70,16800,1500,21.428571428571427,17920,187.5,3.061224489795918,32768,262144,20971520,8,512,8,6720.0,4,83.32677520750681,22.0,4320.34
openmp,marvin,dmatdmatadd,690,8,4,64,256,200,70,17584,1903,27.185714285714287,17920,237.875,3.8836734693877553,32768,262144,20971520,8,512,8,6720.0,4,114.93278482744385,28.0,4166.47
openmp,marvin,dmatdmatadd,793,8,4,64,256,100,70,17140,2587,36.957142857142856,17920,323.375,5.279591836734694,32768,262144,20971520,8,512,8,6720.0,4,160.08893605194675,37.0,3957.9
openmp,marvin,dmatdmatadd,912,8,4,64,256,64,70,17152,3420,48.857142857142854,17920,427.5,6.979591836734694,32768,262144,20971520,8,512,8,6720.0,4,230.16282390445303,49.0,3613.72
openmp,marvin,dmatdmatadd,1048,8,4,64,256,96,70,17280,4454,63.628571428571426,17920,556.75,9.089795918367347,32768,262144,20971520,8,512,8,6720.0,4,381.42045000711926,64.0,2879.51
openmp,marvin,dmatdmatadd,1200,8,4,64,256,192,70,17728,5700,81.42857142857143,17920,712.5,11.63265306122449,32768,262144,20971520,8,512,8,6720.0,4,754.2900245144258,82.0,1909.08
openmp,marvin,dmatdmatadd,1380,8,4,64,256,144,70,17584,7590,108.42857142857143,17920,948.75,15.489795918367347,32768,262144,20971520,8,512,8,6720.0,4,1416.7007625069741,109.0,1344.25
openmp,marvin,dmatdmatadd,1587,8,4,64,256,204,70,17816,9925,141.78571428571428,17920,1240.625,20.255102040816325,32768,262144,20971520,8,512,8,6720.0,4,2556.670678133988,142.0,986.339
openmp,marvin,dmatdmatadd,200,8,4,64,256,32,80,16000,200,2.5,20480,25.0,0.35714285714285715,32768,262144,20971520,8,512,8,7680.0,4,25.545394165431976,3.0,1565.84
openmp,marvin,dmatdmatadd,230,8,4,64,256,152,80,18400,232,2.9,20480,29.0,0.4142857142857143,32768,262144,20971520,8,512,8,7680.0,4,28.120918276716022,3.0,1914.02
openmp,marvin,dmatdmatadd,264,8,4,64,256,32,80,16896,330,4.125,20480,41.25,0.5892857142857143,32768,262144,20971520,8,512,8,7680.0,4,33.30498026435255,5.0,2092.66
openmp,marvin,dmatdmatadd,300,8,4,64,256,176,80,19200,375,4.6875,20480,46.875,0.6696428571428571,32768,262144,20971520,8,512,8,7680.0,4,34.6008788623231,5.0,2601.09
openmp,marvin,dmatdmatadd,345,8,4,64,256,100,80,18452,522,6.525,20480,65.25,0.9321428571428572,32768,262144,20971520,8,512,8,7680.0,4,39.04162583174292,7.0,3101.92
openmp,marvin,dmatdmatadd,396,8,4,64,256,48,80,18192,693,8.6625,20480,86.625,1.2375,32768,262144,20971520,8,512,8,7680.0,4,41.82105720739581,9.0,3749.69
openmp,marvin,dmatdmatadd,455,8,4,64,256,28,80,18200,912,11.4,20480,114.0,1.6285714285714286,32768,262144,20971520,8,512,8,7680.0,4,60.498040482154856,12.0,3437.07
openmp,marvin,dmatdmatadd,523,8,4,64,256,44,80,18784,1179,14.7375,20480,147.375,2.1053571428571427,32768,262144,20971520,8,512,8,7680.0,4,69.3985355780726,15.0,3956.51
openmp,marvin,dmatdmatadd,600,8,4,64,256,96,80,19200,1500,18.75,20480,187.5,2.6785714285714284,32768,262144,20971520,8,512,8,7680.0,4,86.82544467892674,19.0,4146.25
openmp,marvin,dmatdmatadd,690,8,4,64,256,200,80,20088,1903,23.7875,20480,237.875,3.398214285714286,32768,262144,20971520,8,512,8,7680.0,4,116.2629892201612,24.0,4118.8
openmp,marvin,dmatdmatadd,793,8,4,64,256,100,80,19544,2587,32.3375,20480,323.375,4.619642857142857,32768,262144,20971520,8,512,8,7680.0,4,158.01882910405885,33.0,4009.75
